ASV 0,-0.027406616,0.0045293975,-0.04502894,-0.115631394,-0.19654621,0.04389192,0.2055257,0.022061342,0.028725747,0.33098236,-0.027294485,0.2256754,-0.28743777,0.047908094,-0.17969158,-0.12733237,0.17271586,-0.0030991563,-0.07998933,-0.13784546,0.14049189,-0.05833238,0.051752664,-0.24440019,0.10412717,0.11591131,0.33098787
ASV 4,0.1305539,0.13760585,-0.057007194,0.07734333,-0.10985565,-0.10628508,0.17162089,-0.034399614,0.03568269,-0.070973985,0.021415798,0.012626602,0.03781104,-0.056841843,0.21912415,-0.08343808,-0.20756152,0.042849764,-0.005160824,-0.2313517,-0.09046052,-0.18593186,0.19374146,-0.039725408,0.0278835,0.030048983,0.070739456
ASV 8,0.1268753,0.17665014,-0.06754307,0.0625527,-0.10578996,-0.14763783,0.117332675,-0.020714665,0.0027291996,-0.08383373,0.023513138,0.027878901,-0.015507163,-0.024037985,0.21452546,0.0077914027,-0.23372369,0.015151704,-0.010353575,-0.21802051,-0.101669796,-0.18403144,0.24669193,-0.017916283,0.004483319,-0.0022153512,0.06979856
ASV 9,0.10998095,0.14799918,-0.018772464,0.09338073,-0.13072121,-0.13501085,0.12774958,0.00020919686,-0.033504788,-0.17787346,0.104791805,0.04169113,-0.013690237,-0.061378762,0.18756317,-0.07026196,-0.20957561,-0.009169666,-0.016384186,-0.26705268,-0.09820832,-0.15363401,0.22351119,-0.010386369,0.008458658,0.06012503,0.124531284
ASV 10,0.10608533,0.19055031,-0.028606048,0.07928095,-0.097908214,-0.14493819,0.11503855,-0.030920453,0.045568038,-0.065986335,0.09131941,-0.028742576,0.029717486,-0.012388245,0.17634785,-0.027434222,-0.24884383,0.044237815,0.0092634745,-0.21484639,-0.11595522,-0.18341911,0.22217067,-0.0023841087,0.045292046,0.054109912,0.059814867
ASV 11,0.113398746,0.16209942,-0.01814979,0.1056113,-0.10958318,-0.13431002,0.15425603,0.03418301,-0.045901533,-0.16798583,0.07977758,0.006856045,0.017618097,-0.063357875,0.1893783,-0.06878541,-0.19965816,-0.016845217,0.008826698,-0.2903546,-0.10006155,-0.1452927,0.21414217,0.005015938,0.022106979,0.0368399,0.121749416
ASV 12,0.12335848,0.16396964,-0.018817889,0.09078768,-0.12927873,-0.13571368,0.16353317,0.037503645,-0.0022302272,-0.16416702,0.12768023,0.056727998,0.0049960264,-0.073674746,0.19381817,-0.03146049,-0.17815043,-0.02829409,-0.010981658,-0.29776222,-0.13226458,-0.12544462,0.23387106,-0.027789505,0.009510951,0.006790024,0.09313943
ASV 13,0.10856779,0.13966659,-0.015289021,0.09852989,-0.13794938,-0.117250785,0.13781555,0.021815965,-0.01995072,-0.18105853,0.08051753,0.0354899,0.008916997,-0.06652907,0.18636867,-0.0453125,-0.17147493,0.020208307,-0.02210211,-0.30071992,-0.098064445,-0.1467068,0.24212138,-0.0002475475,0.036908194,0.065230146,0.10781593
ASV 14,0.12685083,0.16618392,-0.020428902,0.090814315,-0.0961978,-0.12725955,0.15542838,0.029719902,-0.020858506,-0.16093929,0.10513167,0.030771045,-0.020553827,-0.08611363,0.14781234,-0.0645223,-0.17898345,0.024071084,-0.018787552,-0.28198874,-0.13762146,-0.17772166,0.1979477,-0.047002077,-0.01186729,0.035634216,0.12335356
ASV 17,0.11379624,0.14565,-0.06359312,0.099130355,-0.11897657,-0.13906354,0.14909975,0.06136535,-0.0144947525,-0.1670477,0.12522036,0.013033926,-0.003234965,-0.079064205,0.16507208,-0.07116146,-0.16019456,-0.0018201277,-0.021654187,-0.2731217,-0.12645258,-0.18515225,0.22027454,-0.025965957,-0.00017370771,0.016660938,0.13518453
ASV 19,0.11302602,0.14323068,-0.07078697,0.09328714,-0.106963575,-0.16301599,0.12668087,-0.016876904,-0.015607022,-0.058836352,0.053025812,-0.024426794,0.038529493,-0.020242618,0.21431929,-0.0620241,-0.20692912,0.0003437683,0.023919884,-0.24275407,-0.0772265,-0.13524607,0.26868337,0.04824326,0.078178726,0.007653285,0.10598994
ASV 23,0.028599035,0.15909034,-0.074402146,0.030856134,-0.11087659,-0.049653664,0.21737792,-0.020626586,0.048540376,0.0026850135,0.121786915,0.0015906314,-0.023556476,-0.00046420458,0.14501023,-0.10149771,-0.12178087,0.18530607,0.17151925,-0.27314502,-0.05356202,-0.0927468,0.22975895,-0.022250788,-0.06762865,0.027989982,0.0221715
ASV 25,0.04955096,0.13535391,-0.1571287,0.06895453,-0.21544129,-0.018383496,0.16907182,-0.04461086,-0.012727977,-0.03270712,0.08291947,0.015681075,-0.040859997,0.053130966,0.10119822,-0.13805692,-0.21495174,0.14428852,0.21315682,-0.23904945,-0.08945997,-0.13348345,0.3659788,0.0686844,-0.15038663,0.001184951,-0.0033541734
ASV 26,0.09316015,0.14153948,-0.13898835,0.070667215,-0.1663382,-0.03435512,0.1498765,-0.005308901,0.03746688,-0.06903717,0.14768356,0.0131772505,-0.07244218,-0.017979497,0.08280055,-0.17992644,-0.23822942,0.18540578,0.18374494,-0.23544888,-0.020811297,-0.06136268,0.34938782,0.07701218,-0.07946825,-0.021352634,-0.03635714
ASV 27,0.029548906,0.13656281,-0.16112435,0.09702043,-0.17401984,0.0023805457,0.15387805,-0.051178906,0.048704274,-0.0067005167,0.11757582,0.021102762,-0.09506791,0.03213736,0.07908257,-0.12676881,-0.23172048,0.19358313,0.16529492,-0.26949447,-0.088807665,-0.1113346,0.34631172,0.013779264,-0.07820491,-0.00896334,-0.012270355
ASV 28,0.038879424,0.16426712,-0.11267719,0.10446874,-0.22138579,-0.030547533,0.20026128,-0.040669806,-0.012263455,-0.01715716,0.08582866,-0.009535644,-0.03851994,0.016234003,0.07253297,-0.09440299,-0.25559777,0.21502863,0.16478941,-0.24475855,-0.044273626,-0.09604104,0.35176405,0.02438645,-0.12607948,0.035514187,-0.033156402
ASV 30,0.03435271,0.13751,-0.12642287,0.1167506,-0.17017879,0.031314384,0.2031296,-0.029395651,0.028944595,-0.06070386,0.13846868,0.042953975,-0.044191185,0.026176618,0.119638465,-0.14271004,-0.21209978,0.16339646,0.19509873,-0.25417292,-0.07141025,-0.09695365,0.3289206,0.05498923,-0.13545081,0.023532245,-0.040574044
ASV 32,0.058049988,0.14968301,-0.1484615,0.0711524,-0.18513328,0.0141856745,0.14521585,-0.06730026,0.04321998,-0.028873831,0.1203257,0.045804996,-0.0512969,0.020956535,0.13062757,-0.1208434,-0.21689375,0.18628985,0.21273626,-0.25717285,-0.055060636,-0.0988703,0.34145382,0.00788953,-0.08371288,0.007117704,-0.02576352
ASV 33,0.039822865,0.1443078,-0.18015063,0.11237955,-0.21753624,0.018315593,0.18228541,0.0030552861,0.0010063912,-0.037037976,0.11901011,-0.014954622,-0.060794,0.00977363,0.07621952,-0.112503454,-0.2222643,0.16495167,0.1816862,-0.25810885,-0.042214897,-0.12230776,0.3567834,0.026352268,-0.14467423,-0.000100698395,-0.0075867376
ASV 38,0.03793293,0.18222323,-0.09782054,0.03862956,-0.108943194,-0.07968369,0.17099817,-0.01424682,0.0048423717,-0.06392654,0.094331406,0.057677224,-0.06990871,-0.023968332,0.08699599,-0.13719758,-0.18505469,0.15524998,0.16733134,-0.22510988,-0.005606516,-0.13876957,0.2554002,0.010862177,-0.116103955,-0.034219403,-0.026732275
ASV 42,0.17963682,0.13014276,-0.05556602,0.033824414,-0.015292226,-0.039500147,0.09786232,-0.0034315132,0.10799097,-0.0029383048,0.008809385,0.007596706,-0.05031345,-0.028759982,0.0972878,-0.015051314,-0.17234144,0.03698518,0.13367614,-0.2688285,-0.16995016,-0.09740231,0.17464976,0.052076224,-0.1051083,0.063666515,0.09333009
ASV 43,0.14512904,0.17070766,-0.03768992,-0.02159863,-0.016887758,-0.0823985,0.1915451,0.022476882,0.0439688,-0.022512596,0.035788305,-0.011100354,-0.055618897,-0.06481214,0.10808016,-0.026210573,-0.15708297,0.05490109,0.16134301,-0.23891684,-0.17437649,-0.055323347,0.14680336,0.06331919,-0.09523349,-0.012056519,0.11384995
ASV 52,-0.09742302,-0.002074405,0.038551036,-0.10095418,-0.1423242,0.066858396,-0.020036677,0.17933139,-0.05261429,0.13390501,0.14894545,0.04279696,0.008941168,0.0318346,0.121121965,-0.039833978,-0.1639303,-0.031137612,-0.028289288,-0.095912136,0.0321995,0.0539969,-0.04101321,0.1484311,-0.04342,0.0675985,-0.019491745
ASV 54,-0.0063803014,0.052294053,0.031091822,-0.1436621,-0.094743684,-0.012560954,0.0069058696,0.21496376,0.010321167,0.1613972,0.1200791,-0.01598052,-0.031742364,-0.000635714,0.113133736,0.023300823,-0.09492117,-0.064057454,-0.05883492,-0.1790901,0.08166709,-0.03097649,-0.13045628,0.07684023,-0.13258913,0.08531849,0.016863529
ASV 55,-0.03019308,0.037479773,0.044841766,-0.09128225,-0.09104296,-0.0063928356,-0.05899791,0.20449413,-0.034357093,0.09545153,0.09739509,0.018317942,-0.03793584,0.0021021334,0.08445019,0.002382264,-0.15979885,-0.029949266,-0.08552254,-0.15518866,0.07561069,-0.048042614,-0.12017458,0.054620914,-0.12699623,0.10590207,0.008681505
ASV 56,-0.023049092,-0.02155681,0.0011375718,-0.1041529,-0.10938197,-0.016309746,-0.05206336,0.20035058,-0.043710217,0.13827585,0.09988063,-0.024558453,0.005943311,-0.024451055,0.10105216,-0.033595674,-0.14656703,-0.029924303,-0.09640625,-0.1521631,0.06068705,-0.043269932,-0.09951539,0.049853586,-0.11678762,0.0967343,0.010592609
ASV 57,-0.015612977,-0.032638513,0.022006612,-0.1309508,-0.09057893,-0.032214645,-0.004073906,0.19523562,0.024699947,0.12599927,0.09064065,0.0040137805,-0.03657013,-0.056047376,0.08036976,-0.0003362907,-0.11953355,0.00721911,-0.0782591,-0.15251431,0.030003276,0.0145172095,-0.067078635,0.09354267,-0.11651288,0.067502394,-0.00998162
ASV 59,-0.04125032,-0.0015121762,-0.024383001,-0.14804788,-0.09879888,0.11447553,-0.083751395,0.14935547,-0.017459128,0.07415921,0.10066967,0.08224345,-0.058507144,-0.0436761,0.15828024,0.004531413,-0.13379835,0.05113145,-0.09372764,-0.12919484,0.019695247,-0.042775113,-0.07805557,0.14373727,-0.016354565,0.05170907,-0.033695977
ASV 60,-0.012817053,0.00543516,-0.043321718,-0.11610776,-0.081048556,0.10984808,-0.11089058,0.19940612,0.0030267406,0.11966478,0.12299103,0.071144685,-0.06946901,-0.07331702,0.1319575,0.0046500857,-0.13254401,0.03910869,-0.11574562,-0.16076638,0.035947595,-0.03380437,-0.067863055,0.13409084,0.028943272,0.019276436,-0.03226157
ASV 61,-0.047973715,-0.011409994,-0.049752448,-0.13983452,-0.049717486,0.061843816,-0.10883474,0.20868026,0.021847837,0.07366392,0.11261225,0.08563521,0.00094748405,-0.062447246,0.15559332,-0.037546955,-0.13330202,0.016781166,-0.026443545,-0.13755478,-0.024915168,-0.06411218,-0.104751155,0.119269036,-0.024882216,0.011544892,-0.062319763
ASV 62,-0.028624337,-0.054439444,-0.0045272605,-0.1177241,-0.08086206,0.10772736,-0.051790785,0.22103925,-0.010935519,0.15006652,0.024344841,0.121263795,-0.090329364,-0.08159664,0.1636875,0.028407358,-0.10406262,0.07270065,-0.091577485,-0.21609512,-0.054392613,0.019324897,-0.10247605,0.15376225,-0.020626877,0.035839275,0.0050767744
ASV 63,-0.043811392,-0.0027868017,-0.006876683,-0.1614405,-0.10350825,0.10654532,-0.07102337,0.1552422,0.0063904487,0.116410926,0.078708336,0.085390024,-0.062307667,-0.021118907,0.16151127,-0.031388655,-0.12767062,0.051303484,-0.07110798,-0.13921607,0.01023459,-0.011118696,-0.077008046,0.15405093,0.037211165,0.059382346,-0.00085964764
ASV 64,-0.036821336,-0.062436875,-0.024102109,-0.14011748,-0.07891522,0.043806504,-0.09870601,0.18325439,-0.03436737,0.104876384,0.046312265,0.13837872,-0.05068609,0.006312162,0.19544618,-0.03733251,-0.07468365,0.025906026,-0.07431133,-0.19020699,-0.024575515,-0.014487467,-0.09082144,0.19612756,-0.05634974,0.06254025,-0.0014807781
ASV 66,-0.03735179,-0.0023999652,0.009547628,-0.14286089,-0.040614825,-0.016921068,-0.08531367,0.10707785,-0.058340505,0.101392046,0.049208134,0.046050787,-0.059664607,-0.054659463,0.1449969,0.0035378935,-0.14759925,0.07149608,-0.07038696,-0.15742445,0.043962147,-0.00043071044,-0.054951176,0.13900004,0.0034381603,0.027577486,-0.017882632
ASV 67,-0.24359803,0.075724095,0.15505971,-0.06724197,0.2441071,0.12789199,-0.13317208,-0.111055546,0.20840006,0.007379815,-0.12757923,-0.0028438119,0.29947436,-0.08196032,-0.060874708,-0.0398342,-0.05793333,0.031771895,-0.26210755,-0.044140473,0.14276706,0.07075291,0.07579755,0.10811997,-0.23348996,-0.255814,0.27629238
ASV 68,-0.23851676,0.09566393,0.11915257,-0.081412286,0.21761316,0.14265491,-0.15879484,-0.12542927,0.16235095,-0.001050025,-0.08698205,0.034854572,0.27532136,-0.022568654,-0.05878008,-0.059451275,-0.03388095,0.022101117,-0.20174693,-0.026963077,0.14890489,0.06972378,0.08541515,0.09306103,-0.24405977,-0.2010504,0.30232665
ASV 72,-0.21074325,0.08766098,0.12717724,-0.12859114,0.2172002,0.1711216,-0.19944975,-0.12208095,0.26071987,-0.07464058,-0.09362911,-0.011685105,0.2803484,-0.002512049,-0.077136554,-0.08294535,-0.07852639,0.052598167,-0.20438561,-0.014104297,0.122245,0.05672765,0.06621272,0.024949761,-0.23388414,-0.2117027,0.28386644
ASV 73,-0.23125017,0.06187159,0.10901485,-0.08569196,0.23464912,0.1195426,-0.15767579,-0.121698394,0.17499569,0.011739415,-0.06834398,-0.009760663,0.27485332,-0.042479888,-0.038335524,-0.058737524,-0.05649308,0.008443876,-0.20788081,-0.0025880889,0.12033901,0.049134556,0.10420076,0.08561236,-0.23259926,-0.2307358,0.2909657
ASV 74,-0.22776295,0.07760632,0.1493767,-0.079517476,0.21326296,0.12556641,-0.14020425,-0.122570165,0.19392714,0.011063387,-0.11576927,-0.0013739598,0.2811401,-0.060886145,-0.096718594,-0.038614906,-0.055908494,0.0128368195,-0.23838781,-0.03563273,0.15428694,0.099071346,0.096667364,0.10224601,-0.25795686,-0.23364572,0.30500147
ASV 76,-0.2355704,0.10132147,0.1487141,-0.090193406,0.23064424,0.102882884,-0.12558478,-0.12827602,0.17797454,0.0050744074,-0.1147529,0.01335602,0.2690432,-0.05144522,-0.08525228,-0.05559595,-0.047761705,0.042951737,-0.24246013,-0.022522157,0.15832075,0.08710063,0.08346527,0.09107175,-0.24231033,-0.25289443,0.3010346
ASV 77,-0.2377343,0.069703594,0.13793594,-0.051314775,0.23990662,0.11353682,-0.15805462,-0.114600144,0.1629767,-0.002992032,-0.08292886,0.01937254,0.28341088,-0.06518656,-0.085959755,-0.07897631,-0.07635178,0.05373575,-0.2485847,-0.013447923,0.10911182,0.079488374,0.091795415,0.06830459,-0.21322563,-0.23614655,0.2944096
ASV 80,-0.17826699,0.07869967,0.11111538,-0.076377444,0.21943325,0.109901,-0.16282597,-0.06892364,0.21310209,-0.06335817,-0.068996325,-0.004371913,0.2896031,-0.045348063,-0.07427287,-0.077832066,-0.040951315,0.047738865,-0.18732458,-0.000603042,0.15264189,0.07910768,0.08866474,0.074064516,-0.24994396,-0.20969911,0.29195467
ASV 82,-0.24736342,0.08341486,0.14729671,-0.08492767,0.22327821,0.13529134,-0.14586702,-0.110814385,0.1542753,-0.015444168,-0.10522673,0.012874684,0.26676476,-0.080543086,-0.09796276,-0.038031735,-0.051912088,0.016337577,-0.2616884,-0.03601216,0.16275024,0.09305817,0.10737212,0.083935685,-0.26727635,-0.2627115,0.29900897
ASV 91,-0.22323503,0.054135535,0.10940312,-0.10433104,0.1946167,0.12254786,-0.149978,-0.1299826,0.18150336,-0.01521568,-0.103829235,0.008199812,0.29226905,-0.022935411,-0.035824265,-0.069315545,-0.04254113,0.029418802,-0.22710761,0.0014764945,0.13517201,0.048303287,0.106944785,0.09419012,-0.23982494,-0.22640458,0.27060115
ASV 92,-0.21781804,0.078829944,0.16284296,-0.07684057,0.241318,0.13316652,-0.13570817,-0.1234152,0.18175662,-0.00644725,-0.121319935,0.0109603815,0.280842,-0.0876022,-0.10721423,-0.06508975,-0.049046077,0.029905315,-0.24231407,-0.027698025,0.15124343,0.08354987,0.106939204,0.11289825,-0.2555731,-0.2273513,0.29973143
ASV 93,-0.22552446,0.056871343,0.131578,-0.08321029,0.22255978,0.1227971,-0.13074252,-0.13542536,0.19718762,0.0019528206,-0.10667076,0.03231116,0.26161036,-0.030482717,-0.03212238,-0.071226224,-0.05547625,0.047070675,-0.21208884,0.0023632725,0.13492635,0.07949573,0.103096604,0.09547834,-0.2289161,-0.20071481,0.2830697
ASV 94,-0.18398677,0.084499136,0.099103004,-0.08765363,0.23666209,0.1195903,-0.2116219,-0.13812609,0.22360255,-0.070457436,-0.04346163,0.019801246,0.28744617,-0.015519366,-0.08201767,-0.050719082,-0.060572524,0.01878241,-0.23050845,-0.008891619,0.12418153,0.06977015,0.10700466,0.067043774,-0.24175827,-0.19821572,0.2683108
ASV 95,-0.25070477,0.09018224,0.1471139,-0.07518542,0.21606256,0.14701411,-0.14406407,-0.11414699,0.17574023,0.0050207432,-0.10442769,0.024162913,0.27341133,-0.06552719,-0.083502404,-0.031111356,-0.069524884,0.017508164,-0.25347814,-0.029546302,0.14660151,0.10471225,0.09092009,0.089365,-0.2639356,-0.25498003,0.28798187
ASV 96,-0.23084794,0.046092875,0.109104745,-0.14177713,0.18499658,0.06719983,-0.08790098,-0.10357752,0.26270312,-0.022131853,0.0023029274,0.07288926,0.20917581,-0.052432064,-0.05830574,-0.08789486,-0.040113457,0.11720203,-0.2417146,0.05990135,0.13476881,0.088325776,0.08231936,-0.006343594,-0.28043342,-0.19784324,0.23839472
ASV 97,-0.24822706,0.08235614,0.09311712,-0.09266194,0.1509638,0.09273472,-0.09594431,-0.120012306,0.24896742,0.058446657,-0.027090788,0.081598625,0.26741952,-0.09328727,-0.056768786,-0.035623267,-0.033241596,0.02790032,-0.21011442,0.044290856,0.13698034,-0.012717735,0.08067729,-0.045139436,-0.28177154,-0.20856144,0.25106028
ASV 100,-0.18756978,0.14254059,0.13785712,-0.15151963,0.15010266,0.0029559063,-0.06713341,-0.09174846,0.17172128,0.0033036165,0.019795189,0.07461796,0.30987576,-0.12050856,0.07094933,-0.010151702,-0.062217806,0.10935744,-0.093730465,0.103413776,0.18208358,0.14781578,0.043798998,-0.0666938,-0.10136839,-0.06714092,0.31289172
ASV 101,-0.17909382,0.06960267,0.07338862,-0.17746171,0.20039122,-0.0041545,-0.13712798,-0.0975626,0.15262437,-0.04793926,0.06309598,0.057183404,0.34122205,-0.14988744,0.07048776,0.033380203,-0.016040536,0.09335013,-0.07798123,0.055206526,0.123929925,0.1549613,0.12741743,-0.07065806,-0.10242392,-0.14091748,0.23581374
ASV 103,-0.19742008,0.1182308,0.10057036,-0.13951455,0.18441126,0.016745592,-0.12089862,-0.04767141,0.12429388,-0.03178428,0.0065876725,0.08534551,0.32711914,-0.13610028,0.08396903,0.057183176,-0.04297601,0.01731894,-0.12414513,0.07441121,0.069317184,0.05978283,0.063138165,-0.08253059,-0.09790423,-0.11715555,0.3016166
ASV 111,-0.32235697,0.07414557,0.123490565,-0.055745147,0.24615347,0.075651705,-0.15684831,-0.10895254,0.24352449,0.09839204,-0.0925489,0.06917747,0.28490746,0.003232664,-0.013217662,-0.047933947,0.023328314,0.11978835,-0.17614998,0.06704687,0.17501794,-0.015455076,0.17405061,0.041827884,-0.28548405,-0.19078949,0.29440454
ASV 120,-0.1878695,0.0739549,-0.009693913,-0.12899965,0.16279504,0.19961415,-0.040389556,0.024096787,0.11595014,0.046658043,-0.010752055,-0.014185649,0.3618751,-0.12533547,-0.004105666,-0.005023473,0.029320346,0.03986405,-0.09668066,0.13833879,0.023303334,0.061292816,0.18576142,0.015418777,-0.08495207,-0.097700894,0.35440385
ASV 121,-0.14533395,0.070072085,0.03618272,-0.1475207,0.113523446,0.17035063,-0.037513755,-0.010705185,0.10844004,-0.034734752,-0.041417502,0.0023797946,0.2777177,-0.11957318,0.00922865,0.045253623,0.01502488,0.073396586,-0.13882849,0.07827212,0.1033422,0.08158785,0.16580908,0.009888794,-0.11231656,-0.0994393,0.27238747
ASV 123,-0.15039533,0.092840135,-0.0078201555,-0.1488062,0.12957017,0.2135953,-0.07138614,0.009970065,0.12107293,0.025485687,0.01842946,0.005749579,0.36053357,-0.10747316,-0.007990072,0.058598943,0.037291765,0.08125039,-0.12959994,0.13314559,0.010995406,0.094414644,0.16601667,0.012072395,-0.14424141,-0.063469715,0.3394887
ASV 124,-0.12162777,0.051739812,-0.010320185,-0.19032589,0.14844325,0.17658867,-0.053085063,-0.057975695,0.18210933,0.040575627,0.014439353,-0.015758552,0.32321393,-0.10328583,0.043402772,0.025008172,0.032577872,0.0664946,-0.16248631,0.08425079,0.032533687,0.0960889,0.1617042,-0.028726554,-0.08875939,-0.09949121,0.28159782
ASV 125,-0.18025509,0.00866228,0.0069928505,-0.18096086,0.13333867,0.1886399,-0.01348533,-0.017864661,0.16811523,0.0013532497,-0.050139617,-0.030862872,0.3594418,-0.14400084,0.04474296,0.049397353,0.0029238688,0.10907548,-0.19548358,0.12831819,-0.008420262,0.06986711,0.16037762,-0.042084724,-0.12652366,-0.063728884,0.28720814
ASV 127,-0.29843095,0.083821066,0.17015125,-0.14763443,0.14272515,0.09747758,-0.07518042,-0.1451317,0.18139736,-0.045816433,0.03593503,-0.01730394,0.28684935,-0.085033715,-0.10563002,-0.08487709,0.007840294,0.05897569,-0.22636011,-0.009216285,0.13385738,0.012346906,0.11558475,-0.0025546858,-0.14274096,-0.17557913,0.26804945
ASV 131,-0.28419936,-0.0013539637,0.14093731,-0.14218672,0.22008927,0.1080227,-0.1199264,-0.13774532,0.11099841,0.042116694,-0.0060535436,-0.045406338,0.24075782,-0.03531275,-0.06726411,-0.07917279,-0.033216674,0.075849466,-0.17649661,-0.06470813,0.078254424,0.11877811,0.10957405,-0.030295089,-0.25790423,-0.14350708,0.2938046
ASV 135,0.051664375,-0.025200099,0.08651567,-0.05895556,-0.04627111,-0.024246968,0.2360778,-0.009016537,-0.11384848,0.08203291,0.14373094,-0.002403092,-0.00085243396,0.10376772,-0.07141924,0.06811717,-0.028304886,0.04932913,-0.047734387,0.016922241,0.1254101,-0.02438064,-0.099675216,-0.048153277,-0.0053354194,-0.027031334,0.0394034
ASV 137,0.10576839,-0.00045790387,0.11463928,-0.056684345,-0.022306671,-0.0747108,0.21933305,-0.01570736,-0.11588473,0.10451973,0.051115993,0.06613919,0.058635492,0.051249944,-0.04861355,0.09507116,-0.015275016,0.012525462,0.013997461,-0.034278978,0.03137416,-0.0036028596,-0.14159474,0.029446045,0.022196313,-0.10070783,0.048021458
ASV 142,0.018509468,-0.26581815,0.064642034,0.0326356,-0.03601388,-0.07701568,0.11387174,0.039410207,0.08219802,0.016012367,0.16625227,0.0294723,0.0084983045,0.13614415,-0.11975495,0.123272516,-0.08410411,0.02534269,-0.0013618447,-0.0014456739,-0.030401766,-0.020300416,-0.03933673,0.058289714,0.14527173,-0.07260519,0.050203305
ASV 145,0.07674464,-0.18972474,0.038212433,-0.023973757,-0.02986607,-0.027777731,0.074228875,0.038648136,0.03256232,0.030726887,0.108195424,0.0410223,0.05323432,0.075765625,-0.14017999,0.062181048,-0.058830798,-0.019536456,0.04663585,-0.017427042,0.049797546,-0.0908259,-0.022287935,0.015122853,0.034052286,-0.082094945,-0.02198431
ASV 146,0.09241695,-0.18407439,0.011733688,0.005005834,-0.007719027,0.038906336,0.113651685,0.02830651,0.0014279014,0.0068115536,0.10033763,-0.017272921,0.030975778,0.04530241,-0.10751162,0.07958256,-0.108018786,-0.0362337,0.031787563,0.0011211128,0.068164825,-0.05207929,-0.037562944,-0.013314352,0.05573643,-0.050689686,0.044132076
ASV 154,0.029322777,-0.20089845,-0.08692959,-0.05984738,-0.11481272,-0.000503903,0.12889256,0.058930922,-0.12903643,0.04754203,0.0034200023,-0.030133301,0.095747866,0.04599402,-0.09207094,0.2340639,-0.15476209,0.08480408,0.009165986,0.072739705,0.1093053,-0.13360961,-0.0614756,-0.06431409,0.08610027,-0.18091762,-0.07744219
ASV 155,0.12606081,-0.33402118,-0.16953363,-0.1127798,-0.077532895,-0.016468607,0.10386838,0.07574064,0.039850518,0.045745015,-0.05981481,-0.05001871,-0.0726938,0.16119857,-0.12803985,0.12188064,-0.1724099,0.0063991607,0.080474794,0.092003256,0.18666786,-0.031909104,0.029147366,0.11446616,0.10433811,-0.20120871,-0.048031624
ASV 168,0.036337364,-0.31471688,-0.11755418,-0.13226649,-0.03175775,-0.07917244,0.092626475,0.08114119,-0.03556274,-0.054000575,0.15510818,-0.053004712,0.03967539,0.13610476,0.00034652613,0.0789238,-0.08765645,-0.053269133,0.09075931,0.08717218,0.07683389,-0.0416301,-0.0401578,-0.005998427,0.013453168,-0.10056557,0.034066733
ASV 169,0.086753964,0.058998156,0.03555783,0.1016523,-0.089270875,0.0426592,-0.09050354,0.05975321,-0.08815654,-0.039856285,-0.103285246,-0.18617222,-0.084486,-0.064975314,-0.05130316,0.0019721126,0.19536999,0.015511464,0.049296815,0.05833619,0.003744234,0.04743278,-0.05917128,-0.022407956,0.021049816,-0.02608039,-0.15490112
